Référence,Auteurs,anneecreation,titre,Date_acquisition,Entrée_base,Ecole_pays,Identifiant_Museofile,Nom_officiel_musée,genre,Sujet_représenté,Statut_juridique,Mode_acquisition_simplifié,Mode_acquisition,Ville,Région,latitude,Longitude,largeur,hauteur,techniques,support,genre_simplifie,image,image_Bool,datenaissance,anneenaissance,datemort,anneemort,nationalité,lieunaissance,lieumort,mouvement
50200014929,VIGEE-LE BRUN Elisabeth Louise,1782,"Yolande-Martine-Gabrielle de Polastron, duchesse de Polignac",1997,2008,France,M5077,Domaine National de Versailles - Le château,portrait,"portrait (Polastron Yolande Martine Gabrielle de, Polignac duchesse de, femme, à mi-corps, chapeau);trophée",propriété de l'État,don,dation,Versailles,Ile-de-France,43.407055,5.33893,73,92,peinture à l'huile,bois,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Duchess%20de%20Polignac.jpg,True,1755-04-16,1755,1842-03-30,1842,France,Paris,Paris,néo-classicisme
50260001879,VERNET Joseph,1760,"Vue de Bayonne, prise de l'allée de Boufflers près de la porte de Mousserole",,2011,,M5026,musée national de La Marine,paysage,"paysage (Bayonne, port, bateau à voiles, bateau à rames)",propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,2,1,peinture à l'huile,bois,Paysage,http://commons.wikimedia.org/wiki/Special:FilePath/Vernet-port-Bayonne.jpg,True,1714-08-14,1714,1789-12-03,1789,France,Avignon,Paris,Non renseigné
50350007115,CARRIERA Rosalba Giovanna,1721,Portrait de jeune fille,,2005,Italie,M5031,musée du Louvre,portrait,portrait,propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,30,36,pastel,papier,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Rosalba%20Carriera%20-%20Portrait%20of%20a%20Young%20Girl%20-%20WGA4507.jpg,True,1675-10-07,1675,1757-04-15,1757,Italie,Venise,Venise,rococo
50350007527,MANTEGNA Andrea,1460,Jugement de Salomon,,2005,Italie,M5031,musée du Louvre,art sacré,Non renseigné,propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,37,46,Non renseigné,Non renseigné,Art sacré,,False,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
50350008531,NEGRONI Pietro,1600,La Visitation,1671,2005,Italie,M5031,musée du Louvre,art sacré,Non renseigné,propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,24,20,encre,carton,Art sacré,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Negroni%20-%20Visitation.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
50350009271,PANNINI Giovanni Paolo,1750,"Caprice d'architecture avec le Panthéon, le Colisée, le forum de Trajan",,2005,Italie,M5031,musée du Louvre,paysage,"paysage (Rome, architecture, jardin, sculpture);scène mythologique (Hercule, massue, combat, dragon : Hydre de Lerne)",propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,,,aquarelle encre plume,pierre,Paysage,,False,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
50350009277,PANNINI Giovanni Paolo,1750,Caprice d'architecture avec le Colisée et un apôtre préchant,,2005,Italie,M5031,musée du Louvre,Non renseigné,Non renseigné,propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,,,encre rehaut pierre noire aquarelle plume,papier,Non renseigné,,False,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
50350009663,BIARD Jean,1830,La Vierge et l'Enfant,,2005,France,M5031,musée du Louvre,Non renseigné,Non renseigné,propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,58,63,encre sanguine fusain or,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Biard.jpg,True,,,,,France,Non renseigné,Non renseigné,Non renseigné
50350011334,CHARDIN Jean Siméon,1771,Autoportrait aux bésicles,,2005,France,M5031,musée du Louvre,autoportrait,autoportrait,propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,38,46,pastel,papier,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Chardin%20pastel%20selfportrait.jpg,True,1699-11-02,1699,1779-12-06,1779,France,Paris,Paris,Non renseigné
50350011335,CHARDIN Jean Siméon,1775,Autoportrait à l'abat-jour et aux lunettes,,2005,France,M5031,musée du Louvre,autoportrait,autoportrait,propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,38,46,pastel,papier,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Sim%C3%A9on%20Chardin%20-%20Self-Portrait%20with%20a%20Visor%20-%20Google%20Art%20Project.jpg,True,1699-11-02,1699,1779-12-06,1779,France,Paris,Paris,Non renseigné
50350011336,CHARDIN Jean Siméon,1775,Portrait de Madame Chardin (1707-1791),,2005,France,M5031,musée du Louvre,portrait,"portrait (Pouget Françoise Marguerite, femme)",propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,,,pastel,papier,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20Sim%C3%A9on%20Chardin%20021.jpg,True,1699-11-02,1699,1779-12-06,1779,France,Paris,Paris,Non renseigné
50350016670,DEGAS Edgar,1877,"Danseuse au bouquet, saluant sur la scène",1911,2005,France,M5060,musée d'Orsay,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,77,72,Non renseigné,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Degas%2C%20ballerina%20con%20bouquet.gif,True,1834-07-19,1834,1917-09-27,1917,France,Paris,Paris,impressionnisme
50350016674,DEGAS Edgar,1883,Femme dans son bain s'épongeant la jambe,1911,2005,France,M5060,musée d'Orsay,nu,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,41,19,pastel,papier,Nu,http://commons.wikimedia.org/wiki/Special:FilePath/Edgar%20Degas%2C%20Femme%20dans%20son%20bain%20s%27%C3%A9pongeant%20la%20jambe.jpg,True,1834-07-19,1834,1917-09-27,1917,France,Paris,Paris,impressionnisme
50350016675,DEGAS Edgar,1895,"Après le bain, femme nue s'essuyant la nuque",1911,2005,France,M5060,musée d'Orsay,nu,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,65,62,pastel,carton,Nu,http://commons.wikimedia.org/wiki/Special:FilePath/Edgar%20Germain%20Hilaire%20Degas%20045.jpg,True,1834-07-19,1834,1917-09-27,1917,France,Paris,Paris,impressionnisme
50350016676,DEGAS Edgar,1886,Femme à sa toilette essuyant son pied gauche,1911,2005,France,M5060,musée d'Orsay,nu,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,52,54,pastel,carton,Nu,http://commons.wikimedia.org/wiki/Special:FilePath/After%20the%20Bath%20-%20Edgar%20Degas.png,True,1834-07-19,1834,1917-09-27,1917,France,Paris,Paris,impressionnisme
50350016677,DEGAS Edgar,1886,Le Tub,1911,2005,France,M5060,musée d'Orsay,nu,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,844,60,pastel,carton,Nu,http://commons.wikimedia.org/wiki/Special:FilePath/Edgar%20Germain%20Hilaire%20Degas%20031.jpg,True,1834-07-19,1834,1917-09-27,1917,France,Paris,Paris,impressionnisme
50350016747,MANET Edouard,1880,Portrait d'Irma Brunner,1911,2005,France,M5060,musée d'Orsay,portrait,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,440,530,pastel,toile,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89douard%20Manet%20-%20La%20Viennoise%20Irma%20Brunner.jpg,True,1832-01-23,1832,1883-04-30,1883,France,Paris,Paris,impressionnisme
50350026136,DEGAS Edgar,1877,Les Choristes,1894,2005,France,M5060,musée d'Orsay,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,Non renseigné,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Degas-Les%20Choristes.jpg,True,1834-07-19,1834,1917-09-27,1917,France,Paris,Paris,impressionnisme
50350026178,GONZALES Eva,1879,La Matinee Rose,,2005,France,M5060,musée d'Orsay,portrait,Non renseigné,propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,82,100,peinture à l'huile,Non renseigné,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Eva%20Gonzal%C3%A8s%20-%20Women%20in%20White.jpg,True,1849-04-19,1849,1883-05-05,1883,France,Marruecos,Paris,impressionnisme
50350031889,FORTUNY Mariano,1850,"Le Picador blessé, soutenu par deux hommes",1950,2005,Espagne,M5031,musée du Louvre,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,aquarelle,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Fortuny.Picador%20herido.Louvre.jpg,True,1838-07-11,1838,1874-11-21,1874,Espagne,Reus,Rome,orientalisme
50350036267,PERRONEAU Jean-Baptiste,1747,Portrait de Gabriel Huquier,1972,2005,France,M5031,musée du Louvre,portrait,portrait,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,pastel sanguine,papier,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20Perronneau%20-%20Portrait%20of%20Gabriel%20Huquier%20-%20WGA17213.jpg,True,1715-01-01,1715,1783-11-19,1783,France,Paris,Amsterdam,Non renseigné
50350105463,AKEN Hieronymus Bosch van,1465,Croquis pour une tentation de saint Antoine,1671,2005,Flandres,M5031,musée du Louvre,Non renseigné,Non renseigné,propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,,,Non renseigné,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Possibly%20Jheronimus%20Bosch%20001%20recto%2001.jpg,True,1450-01-01,1450,1516-08-01,1516,Pays-Bas,Bois-le-Duc,Bois-le-Duc,Primitif
50350107478,HUYSUM Jan van,1732,"Vase de fleurs et un nid, sur un piédestal de pierre",,2005,Pays-Bas,M5031,musée du Louvre,nature morte,"nature morte (bouquet, vase, fleur, rose, tulipe, iris, pivoine)",propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,356,475,peinture à l'huile,Non renseigné,Nature morte,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20Huijsum%20-%20Vase%20with%20Flowers%20-%20WGA11819.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
50350107481,HUYSUM Jan van,1720,Bouquet de fleurs dans un vase posé sur un coin de table,,2005,Pays-Bas,M5031,musée du Louvre,nature morte,"nature morte (bouquet, vase, fleur, rose, tulipe,oeillet, pivoine)",propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,Non renseigné,Nature morte,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20Huysum%20-%20Design%20for%20a%20Still%20Life%20of%20Flowers%20-%20Louvre%20m503501%20d0107481-001%20p.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
50350107482,HUYSUM Jan van,1733,"Vase, fleurs et fruits",,2005,Pays-Bas,M5031,musée du Louvre,peinture de fleurs,Non renseigné,propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,Non renseigné,Autre,,False,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
50350111515,RUSSELL John,1780,Petite fille tenant des cerises,1868,2005,Angleterre,M5031,musée du Louvre,portrait,portrait,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,46,62,pastel,Non renseigné,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Russell%20-%20Small%20Girl%20Presenting%20Cherries%20-%20WGA20545.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
50350120534,COROT Jean-Baptiste Camille,1850,Croquis de figures parmi les arbres,1927,2005,France,M5031,musée du Louvre,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,16,21,mine de plomb plume encre,papier,Non renseigné,,False,1796-07-16,1796,1875-02-28,1875,France,Paris,rue du Faubourg-Poissonnière,réalisme
50350120546,COROT Jean-Baptiste Camille,1850,"Scène de chasse, dans un paysage",1927,2005,France,M5031,musée du Louvre,paysage,paysage,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,23,15,mine de plomb,Non renseigné,Paysage,,False,1796-07-16,1796,1875-02-28,1875,France,Paris,rue du Faubourg-Poissonnière,réalisme
50350120670,COROT Jean-Baptiste Camille,1850,Paysage schématique,1927,2005,France,M5031,musée du Louvre,paysage,paysage,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,45,30,crayon mine de plomb,papier,Paysage,,False,1796-07-16,1796,1875-02-28,1875,France,Paris,rue du Faubourg-Poissonnière,réalisme
50350120675,COROT Jean-Baptiste Camille,,Paysage,1927,2005,France,M5031,musée du Louvre,Non renseigné,paysage,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,32,22,mine de plomb,papier,Non renseigné,,False,1796-07-16,1796,1875-02-28,1875,France,Paris,rue du Faubourg-Poissonnière,réalisme
50350120680,COROT Jean-Baptiste Camille,1850,Paysage,1927,2005,France,M5031,musée du Louvre,paysage,paysage,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,12,19,encre plume,Non renseigné,Paysage,,False,1796-07-16,1796,1875-02-28,1875,France,Paris,rue du Faubourg-Poissonnière,réalisme
50350120888,COROT Jean-Baptiste Camille,1826,Rochers parmi des arbres,1927,2005,France,M5031,musée du Louvre,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,22,30,mine de plomb lavis,papier,Non renseigné,,False,1796-07-16,1796,1875-02-28,1875,France,Paris,rue du Faubourg-Poissonnière,réalisme
50350120906,COROT Jean-Baptiste Camille,1850,"Paysage avec des arbres. Au fond, ligne de collines",1927,2005,France,M5031,musée du Louvre,paysage,paysage,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,31,21,encre mine de plomb plume,Non renseigné,Paysage,,False,1796-07-16,1796,1875-02-28,1875,France,Paris,rue du Faubourg-Poissonnière,réalisme
50350120947,COROT Jean-Baptiste Camille,1850,Deux colonnes surmontées de statues,1927,2005,France,M5031,musée du Louvre,paysage,paysage,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,20,12,encre plume,papier,Paysage,,False,1796-07-16,1796,1875-02-28,1875,France,Paris,rue du Faubourg-Poissonnière,réalisme
50350120990,COROT Jean-Baptiste Camille,1850,Barque sur une rivière bordée d'arbres,1927,2005,France,M5031,musée du Louvre,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,41,48,mine de plomb lavis,Non renseigné,Non renseigné,,False,1796-07-16,1796,1875-02-28,1875,France,Paris,rue du Faubourg-Poissonnière,réalisme
50350132297,RENOUARD Charles Paul,1900,"Vue du sol, sous la tour eiffel, prise du premier étage",,2005,France,M5031,musée du Louvre,vue d'architecture,"vue d'architecture (Paris, exposition universelle, tour)",propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,,,crayon fusain,Non renseigné,Vue d'architecture,http://commons.wikimedia.org/wiki/Special:FilePath/Vue%20de%20la%20foule%20vue%20de%20la%20Tour%20Eiffel.jpg,True,1845-11-05,1845,1924-01-02,1924,France,Cour-Cheverny,Paris,Non renseigné
50350132301,RENOUARD Charles Paul,1900,Deux ouvriers assis sur une ferme de la tour Eiffel,,2005,France,M5031,musée du Louvre,scène de genre,"scène (homme, Paris, exposition universelle, tour)",propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,,,fusain crayon,papieer,Scène de genre,http://commons.wikimedia.org/wiki/Special:FilePath/Deux%20ouvriers%20de%20la%20Tour%20Eiffel.jpg,True,1845-11-05,1845,1924-01-02,1924,France,Cour-Cheverny,Paris,Non renseigné
50350132306,RENOUARD Charles Paul,1900,Chantier de construction pour l'exposition universelle de 1900,,2005,France,M5031,musée du Louvre,scène de genre,"scène (Paris, exposition universelle, chantier : construction)",propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,,,fusain crayon,papier,Scène de genre,http://commons.wikimedia.org/wiki/Special:FilePath/Exposition%20Universelle%20de%201900.jpg,True,1845-11-05,1845,1924-01-02,1924,France,Cour-Cheverny,Paris,Non renseigné
50350132308,RENOUARD Charles Paul,1900,Visiteurs à l'exposition universelle de 1900 sous une pluie torrentielle,,2005,France,M5031,musée du Louvre,vue d'architecture,"vue d'architecture (Paris, exposition universelle, pluie, tour)",propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,,,crayon,Non renseigné,Vue d'architecture,http://commons.wikimedia.org/wiki/Special:FilePath/Exposition%20Universelle%20de%201900%20%C3%A0%20Paris.jpg,True,1845-11-05,1845,1924-01-02,1924,France,Cour-Cheverny,Paris,Non renseigné
50350145720,SEURAT Georges,,Nu de dos appuyé sur un bâton,,2005,France,M5031,musée du Louvre,Non renseigné,Non renseigné,propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,,,Non renseigné,Non renseigné,Non renseigné,,False,1859-12-02,1859,1891-03-29,1891,France,Paris,Paris,impressionnisme
50350212995,HOUEL Jean Pierre,1777,Le Châtaignier des cent chevaux sur les pentes de l'Etna,,2005,France,M5031,musée du Louvre,paysage,Non renseigné,propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,,,gouache pierre noire,Non renseigné,Paysage,http://commons.wikimedia.org/wiki/Special:FilePath/Castagno%20dei%20cento%20cavalli%20-%20Jean-Pierre%20Hou%C3%ABl.jpg,True,1735-06-28,1735,1813-11-14,1813,France,Rouen,Paris,Non renseigné
50350213444,LA TOUR Maurice Quentin de,1737,Portrait de Philibert Orry (1689-1747),,2005,France,M5031,musée du Louvre,portrait,portrait,propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,90,117,pastel,Non renseigné,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Maurice%20Quentin%20de%20La%20Tour%20-%20Philibert%20Orry%20de%20Vignory%20-%20WGA12363.jpg,True,1704-10-05,1704,1788-02-17,1788,France,Saint-Quentin,Saint-Quentin,rococo
